Level3	G5R2_MAIN_09MAY2016_LD1	G5R4_NF_09MAY2016_LD1	G5R1_NF_09MAY2016_LD1	G5R2_NF_09MAY2016_LD1	G5R4_MAIN_09MAY2016_LD1	G5R1_MAIN_09MAY2016_LD1	G5R3_NF_09MAY2016_LD1	G5R3_MAIN_09MAY2016_LD1	G5R1_MAIN_31MAY2016_LD1	G5R4_MAIN_31MAY2016_LD1	G5R4_NF_31MAY2016_LD1	G5R2_MAIN_31MAY2016_LD1	G5R1_NF_31MAY2016_LD1	G5R2_NF_31MAY2016_LD1	G5R3_NF_31MAY2016_LD1	G5R3_MAIN_31MAY2016_LD1	G5R4_NF_20JUN2016_LD1	G5R4_MAIN_20JUN2016_LD1	G5R3_NF_20JUN2016_LD1	G5R1_MAIN_20JUN2016_LD1	G5R3_MAIN_20JUN2016_LD1	G5R2_NF_20JUN2016_LD1	G5R2_MAIN_20JUN2016_LD1	G5R1_NF_20JUN2016_LD1	G5R4_NF_12JUL2016_LD1	G5R2_NF_12JUL2016_LD1	G5R2_MAIN_12JUL2016_LD1	G5R1_MAIN_12JUL2016_LD1	G5R4_MAIN_12JUL2016_LD1	G5R3_NF_12JUL2016_LD1	G5R1_NF_12JUL2016_LD1	G5R3_MAIN_12JUL2016_LD1	G5R3_NF_01AUG2016_LD1	G5R4_NF_01AUG2016_LD1	G5R2_MAIN_01AUG2016_LD1	G5R1_MAIN_01AUG2016_LD1	G5R2_NF_01AUG2016_LD1	G5R4_MAIN_01AUG2016_LD1	G5R1_NF_01AUG2016_LD1	G5R3_MAIN_01AUG2016_LD1	G5R3_MAIN_22AUG2016_LD1	G5R1_NF_22AUG2016_LD1	G5R2_NF_22AUG2016_LD1	G5R4_NF_22AUG2016_LD1	G5R2_MAIN_22AUG2016_LD1	G5R1_MAIN_22AUG2016_LD1	G5R3_NF_22AUG2016_LD1	G5R4_MAIN_22AUG2016_LD1	G5R2_NF_12SEP2016_LD1	G5R2_MAIN_12SEP2016_LD1	G5R1_MAIN_12SEP2016_LD1	G5R4_NF_12SEP2016_LD1	G5R1_NF_12SEP2016_LD1	G5R3_MAIN_12SEP2016_LD1	G5R3_NF_12SEP2016_LD1	G5R4_MAIN_12SEP2016_LD1	G5R1_MAIN_03OCT2016_LD1	G5R2_NF_03OCT2016_LD1	G5R2_MAIN_03OCT2016_LD1	G5R4_MAIN_03OCT2016_LD1	G5R3_MAIN_03OCT2016_LD1	G5R1_NF_03OCT2016_LD1	G5R3_NF_03OCT2016_LD1	G5R4_NF_03OCT2016_LD1
Pantothenate and CoA biosynthesis	18.917012529442104	19.681516825930444	23.176990429508088	21.811635906979294	20.147906836258294	21.861738071656088	19.302526958560268	0.0	22.01774366261199	0.0	23.103733920354333	22.100203664047086	19.061455415887902	0.0	0.0	0.0	19.822907329240486	18.1377700110579	17.764539348086362	17.732656798044122	22.203720734042122	0.0	23.03394325445956	18.08402548584333	21.393522734583815	18.76818129956046	18.701156203485038	19.31745318702286	19.336498114379893	18.58430770909018	19.332003740947624	18.618752323455023	17.4969368973057	17.749048698029863	16.59263726567786	17.206033600079966	17.207945660672316	17.456290400899285	16.512727750002934	16.95785544514975	15.17779167358121	15.447233044754695	15.698193425989116	15.962631297937378	15.25270411501359	15.507638651079443	15.048642893495181	14.993289151769513	15.41707362018408	15.421686131820781	15.08218734630123	15.366171335663529	15.39155972974727	15.210874286095823	15.09513535811212	15.111850384781508	15.066577154017894	15.099743852142824	14.976844416696258	14.9894012254465	15.024798891338731	15.106274519421039	15.020123217216796	14.991886082142535
Penicillin and cephalosporin biosynthesis	18.9712609506809	20.79846943411689	21.505402051882584	0.0	0.0	0.0	19.092551801607133	0.0	0.0	0.0	0.0	0.0	18.770332291912986	0.0	0.0	0.0	0.0	18.362093746294107	17.129495551909674	17.93200917370138	19.63880442889591	0.0	0.0	18.199160761804023	0.0	18.943617316725604	18.247413185536296	0.0	18.935863411817333	17.870701024766028	18.725745900295387	0.0	17.817268661594767	17.50159260255294	17.56983675528883	17.166981632305145	18.811794854894963	18.470028987711615	16.636311997286388	17.711639559120382	15.123416199125355	16.22749332738622	16.731960678032028	16.81295123183503	15.895515335174691	15.774300099181172	16.129429084315557	15.757020757140875	15.798867124649128	15.029694057447923	15.179315960155618	15.908062517689684	15.010156909139928	15.281813389770582	15.234763544720726	15.207620882219414	15.249319113715433	15.13812440231665	15.045647168676844	15.118520732241954	15.14298340064815	15.246964894495619	14.91466611246972	15.508767095873903
Pentose and glucuronate interconversions	18.684788158643478	19.879598107669377	24.014884717502127	0.0	0.0	20.55582518784644	19.751110345370922	0.0	21.39867133825393	0.0	0.0	0.0	19.12276858730361	0.0	0.0	0.0	23.05100966213346	19.110410310794826	17.639408442355148	17.99734694231443	0.0	0.0	19.10704346072687	18.284963995422604	19.594864680526108	18.7732671811603	18.69153567253158	20.490016211191968	20.651831983818543	18.41920153335444	19.344916559590818	18.621415029685675	17.49088381106557	17.751338663191433	16.403579497547774	17.74669564605576	17.49488639303852	18.13392268859753	17.14580585349019	16.847835063127032	15.029359736851015	15.177317412028067	15.479874321138027	16.167423122341198	14.93940742697391	15.429824236686798	14.999439139091173	15.135166630650128	15.54953945556066	15.257239135196208	15.011318614134744	15.460705544521382	15.276801220376463	15.107753006035155	14.940094863341626	14.962620116267852	14.835492996949355	14.974942201749016	14.801500996331193	14.82552933733866	14.856679415608921	14.989151952810518	14.925399267084563	14.926482456290612
Pentose phosphate pathway	18.288500263596305	19.425800679395856	23.01506970072629	22.931523056911505	23.84106561613113	23.49668006922454	18.714727920414735	21.398440194100605	19.897123285486046	0.0	0.0	0.0	19.307448064153466	0.0	21.384882670640536	0.0	19.183753075751245	18.42705835008198	17.1024622864695	17.567268238424003	21.58553397698186	21.38700095949964	20.10357970135333	19.130699246388126	18.596955573550616	19.4998175892845	19.362180087071074	19.28758944275712	19.00954811533595	18.109347489957504	19.055479311513803	18.48904919132561	17.15375856396266	17.798729530112993	16.45606492874174	17.474784847688262	17.22999270815702	17.544856995492754	16.719041167995236	16.775232796368318	15.257095223334947	15.561485028032275	15.991959970809988	16.31635546798589	15.187203520801926	15.56227826808414	15.291044261143789	15.201327043915342	15.525170698173286	15.385319608059039	15.068478341457404	15.44296087431266	15.355654231491254	15.295989702468429	15.149723623452369	15.030609210431676	15.001628667797707	15.041403366267971	14.975591458122679	14.99947239338653	14.913508919988953	15.058355670179678	15.098309704884533	14.9280479289178
Peptidoglycan biosynthesis	18.7072620886611	20.520284155109586	21.55676984508524	23.262667374501	22.991397279649878	0.0	20.306051578531992	0.0	20.714760308287268	22.450177379475328	0.0	22.659499097203582	18.972234649540223	21.885031863358474	0.0	0.0	20.40900339065406	19.210803631980678	18.04685951639912	17.9024270612674	21.43393364067051	22.553389348020012	22.278645219860273	18.643368672178227	20.331716515799805	18.749622617822148	19.046929241641493	19.55045952431718	19.32551811481685	18.044919985262037	18.79067743838764	18.638972200381005	17.32309211188674	17.915480213314364	16.58944827340368	18.039458100766634	17.043988466382352	17.399209039215226	16.794108718459714	17.15386556036134	15.206769260613074	15.574151724303254	15.897061317165003	16.359431859933434	15.425953029269596	15.515912448652687	15.633808239982335	15.305709543476237	15.512956500857094	15.228636521212081	14.994113801607536	15.476203562701327	15.310328324807898	15.26811034827634	15.030649686386386	14.968400958501585	14.923353405200023	14.960899807297656	14.921171866335548	14.897339584647082	14.892932219950069	14.97211187930678	14.98814800527809	14.936796683551433
Peroxisome	17.531677287054464	19.307509651276675	0.0	20.871767165176788	0.0	0.0	0.0	18.742417439023548	20.90635994262396	0.0	0.0	0.0	18.853919904567	0.0	0.0	18.44128458870048	0.0	18.460808478046307	16.71625906297359	16.860749377026213	0.0	19.622353576185606	18.864240724359806	18.89314276998603	18.514595452463798	19.939038197256533	19.068167759982803	19.025560476186808	18.885558136494986	16.677346228093196	18.656689817451348	18.319006427010724	17.212356116988623	17.339582245665834	16.4785118048171	18.654615699967426	16.882852314372276	17.50028611413767	16.478692887385343	17.134536296305445	15.39438296366822	15.846858871336675	15.888870137517886	16.479366961991357	15.35182940830985	15.572792114019116	15.528851504663201	15.150440897640005	15.61268908618836	15.207802664667495	15.130224989635314	15.581664132062633	15.25731623166452	15.161606121705171	14.912164517836224	15.005621344518106	14.929145056512432	15.072356870069552	14.958207008607076	14.913179691684816	14.85043441673611	15.043135929130726	14.900901408097344	15.093641713190625
Phenylalanine metabolism	18.562711708201864	20.99771309419871	22.492218864481504	23.00789219729405	20.482506213850225	20.722880341863707	20.837345173432816	0.0	0.0	0.0	0.0	0.0	20.8245928906366	0.0	0.0	0.0	21.942371325693895	19.561503118959035	17.228533707514252	17.77005091469377	0.0	20.130584302127474	21.217785108930347	18.40854836342239	19.970677781308826	19.104041509292298	19.811206335458095	19.193617566931014	19.855393907682732	18.4010089475145	18.550386441155	18.482415432077495	17.633140128704287	18.36153193834115	16.747519119494616	17.94944218458131	17.63055290285659	17.765724232663352	16.93723474244139	17.59244833861823	15.340212558580134	16.13013191517363	16.317558587138553	16.735116101850885	15.738173154255067	15.88330105067007	15.875975097408412	15.580263903470122	15.4937392756757	15.28510653041279	14.91357156599648	15.61063125716353	15.381814931869288	15.067596978899594	14.80302287569351	14.69378732222163	14.701677878543652	14.734079717466452	14.64584031030921	14.743247833083062	14.608452629490046	14.6918374837667	14.846882955570548	14.711687955275382
Phenylalanine, tyrosine and tryptophan biosynthesis	18.15621626501938	19.834841085722335	0.0	23.869854636944854	20.213227539834122	20.534687443099497	21.17515156227662	0.0	21.30605430320246	22.768759111173463	0.0	0.0	19.580951879219388	21.406463515109497	0.0	0.0	19.940042903348257	18.627052487664958	17.306693029529647	17.99936765593214	21.676211586708984	18.470357977765623	19.980515265556903	18.54558609343224	19.671185099040486	18.99224895988635	19.107609283634964	19.842747640796112	18.91353542025196	18.361765214837682	19.12769444147408	17.46867241872515	17.011069206829085	17.830464380814593	16.897548372239914	17.893072317541115	17.335640007375034	17.36682396657724	17.167918556001418	17.373625828461268	15.350744427658826	15.802467507942076	16.163772026976797	16.507316507832073	15.570286855726655	15.81238290248406	15.690451337913704	15.356274736967771	15.650477588874416	15.404322294701727	15.131670721175567	15.510519507649583	15.474693263489899	15.323406483880404	15.05682295850392	15.050766333923477	14.887609279376065	14.978741345166068	14.87467451116067	14.922961852432765	14.848297618599991	14.95152713029958	15.0413738623578	14.934410469545284
Phenylpropanoid biosynthesis	16.73124309189568	0.0	0.0	0.0	0.0	0.0	20.536018259549767	0.0	0.0	0.0	0.0	0.0	16.662645673040867	0.0	0.0	0.0	0.0	19.64735809709164	16.78485124329083	15.92360779549732	0.0	16.436367552546013	0.0	18.910582956231064	16.408822515327984	16.50040697826394	21.0044017037878	20.133961965448886	23.35484097367026	16.229451348013612	0.0	16.31243759336621	19.009027501909873	18.494261095279953	16.756375186212697	18.51398533104706	16.598589824278786	18.985537436681213	16.726518679688603	18.050927688900593	15.567758443338237	15.735643696049717	16.43575630093408	16.810949708695645	15.485754221543973	15.66526180498473	15.579352110966763	15.011580926509307	15.443790208735095	15.461107322856233	15.312171519286098	15.463540735526669	15.46369445990447	15.070289175170538	15.18075133663312	15.02351118535004	15.048564944993782	15.139218241425711	15.032984935055893	15.138705028078938	15.126908611670796	15.131122903368766	15.022758739377773	15.114329539533088
Phosphonate and phosphinate metabolism	17.5865479040299	18.31328938803043	20.089015564135714	0.0	0.0	0.0	18.912833936638602	21.124862680345643	19.65588546464659	0.0	19.02587168484118	0.0	0.0	0.0	0.0	0.0	0.0	16.409375679753857	16.51248844877478	16.45557928288755	0.0	18.471153211225392	16.82353088046862	18.989385012346872	18.93131027113467	19.70116591919304	17.099773692467753	0.0	0.0	15.750733825817195	17.641952831734976	0.0	17.25348165063922	18.05083215364939	16.855081501866692	17.14169992448378	17.389546898832073	17.291443085850894	17.22444161981777	16.811231354072735	16.171023215141332	15.882933729609595	16.41472695045518	16.950094574238072	15.462415265052703	16.188220257195017	15.849704325481175	15.357831559121598	16.017355115948035	16.046320862065297	15.770573795068286	16.133192888144652	15.64294962099928	15.72124121469706	15.544714741586787	15.59950556701361	15.564797774033144	15.472588740176128	15.15701550103754	15.385580348593127	15.306764631754444	15.368190951116448	15.372096668419701	15.305221106101026
Phosphotransferase system (PTS)	17.897000765502955	18.74753977525591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.18705318690403	0.0	0.0	0.0	0.0	18.462821988037604	17.046103762714214	18.247877206835824	19.921426593054832	0.0	18.200236359664263	19.47306388616601	0.0	17.23818183188944	0.0	19.249900056692987	18.8891397955768	17.235579902470295	17.111526223879423	17.84421453973709	16.389834713858125	17.528771214410718	16.327099510821714	17.930015277646273	16.954617132043477	16.93080524173303	16.46079892757202	16.66618062021246	14.887907528634175	15.379758906442351	15.827298541901952	16.159394959055376	14.861483328576957	15.160357893602667	15.216669320973766	15.002554726129764	15.198430522935091	15.095441703770211	14.714523628246031	15.346414697984509	15.093533410907943	14.864865627657531	14.92176416273751	14.59000645843659	14.708900236144878	14.74463481014745	14.546721075278754	14.701268594967503	14.500258388259432	14.655220726111605	14.937021003772745	14.705938300537584
Photosynthesis	18.216717863367478	19.750572653117683	0.0	0.0	0.0	0.0	19.222540263200013	0.0	0.0	0.0	0.0	0.0	19.3053289127189	0.0	0.0	0.0	0.0	0.0	17.966942664594118	18.81535480819002	0.0	0.0	0.0	17.829579057342507	17.940766056430203	18.477441681359238	0.0	18.336829983286954	18.29041589785294	19.32905680565817	19.194182889310188	18.352421961843987	17.78056818472127	17.613011910385385	16.699787319003974	17.478554174033945	17.17470510789156	17.154375146446903	16.845731146893396	16.974409821976597	14.955321505465706	15.4469693262873	15.999606481994094	16.11519860404831	15.315381063176865	15.475555654191941	15.661157583808013	15.026782423595579	15.445843953396613	15.090884157595367	14.742971005163149	15.187604182774605	15.216786025385874	14.974580143849272	14.86100581335235	14.658201057775221	14.678255988620888	14.802482970119893	14.717197659718929	14.672713702149446	14.690345026305756	14.770358491085338	14.890443803421572	14.76318572671022
Polyketide sugar unit biosynthesis	19.313381528331256	0.0	22.62736793862581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.453164871745507	0.0	0.0	0.0	19.959522776651042	20.529545661880594	17.719853949510505	18.695310335509284	0.0	0.0	0.0	20.154116024733234	19.887475330326165	20.572297717923682	19.074414638895206	19.097625212316807	20.998312133449883	18.50558864957297	19.105687208850455	19.996786571170343	17.00794634935808	17.872428649028194	16.70767921988626	17.65211206657021	17.883921304167533	17.649606913315274	17.03736229191118	17.717196314972995	15.084241552561982	15.948360154322955	16.263773027502243	16.52696202078938	15.402035814954665	15.599597468706042	15.648665157640528	15.524871403585037	15.552854474298723	15.123344006708646	15.115425361790352	15.498964250023361	15.105307762918212	15.173767440035721	14.932256243626943	15.008512831779546	14.85764698778065	14.956437311451428	14.904761636838977	14.88315298597969	14.813198244614949	14.830300411608484	14.847324112758281	15.038510450006664
Porphyrin and chlorophyll metabolism	18.291006564884324	18.801161378177557	23.98175184572575	22.3501640203138	21.25890002410921	21.73729248621591	21.257669208865522	0.0	20.597840815447164	22.746548864509005	22.1137146806169	0.0	18.99553384629137	0.0	0.0	0.0	18.42463044986434	18.878970136369002	17.160466278260266	17.504862181297625	0.0	19.424687221028975	19.293442855367733	18.596907907049626	19.503389608243104	19.31709614387087	19.372631348155764	18.875490119918624	19.238911704253894	17.491665273483648	19.125618711011285	18.40968597840178	16.85809087224499	17.625069292517992	16.327169338131085	17.533687626857848	16.75765504639873	16.82475300938725	16.481569708854956	16.963323102974073	15.071306698886044	15.386073988070358	15.658365675894574	15.909739290982852	15.185125087011567	15.330162036957708	15.126502254927923	14.921941394487105	15.410694171160486	15.12851730203706	14.977533380389636	15.335596820369005	15.173761746966287	15.114903285363	14.955674593230057	14.858510277273844	14.933282238300626	14.969463991472603	14.963074072325691	14.973970698581935	14.895079324430451	14.956370422285588	14.99337070185601	14.856544472838625
Propanoate metabolism	18.175683955410296	18.553499625642363	23.01083586486022	22.93693764761451	20.896019624140166	22.439823699244453	19.494649513942537	20.950732295587027	18.930756984511444	0.0	21.283616165454962	22.550723850192902	20.36388131895138	0.0	0.0	21.97645286873234	21.149298851120257	18.959686260647832	17.279631693795242	17.39734670731577	21.739975330264578	19.878052717268503	18.287012241913427	18.991637575706125	18.990265876113476	18.648712690738662	17.82521005897667	19.430150799447333	18.716137660801884	16.911288438070848	18.341273239358664	18.238742989710758	17.14091921638028	17.542008736119985	16.500008558864053	17.258881995220147	17.15452977883001	17.182412850896323	16.640440485237818	16.665291020444325	15.269914414814197	15.634491278076128	15.886384406292587	16.25575509545848	15.103410349447346	15.614210325330426	15.250131086739442	15.217615085858169	15.400649123568986	15.21418306257373	14.991962261731782	15.287714769128339	15.273359659817157	15.173320131503282	14.995289305343654	14.91064289510926	14.900858466033746	14.996149932963894	14.89215168289846	14.905184348064362	14.904200434625922	14.89104889092983	15.049834017475444	14.908225584498592
Proteasome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.7989181468023	16.35555549240775	0.0	17.233291372313605	0.0	0.0	16.860866893601305	15.698198001982373	0.0	15.902294901412736	17.996134665344353	17.28547068990335	17.149440563763303	17.789588034864764	16.394092267191088	15.889864794409565	15.767443871703506	15.275433978480107	15.839913218084197	16.16851703240215	15.390360650054694	15.127348758522928	15.177440404101924	15.405341723659538	16.175024359643675	15.328226420234033	14.973262621575458	14.584458664868537	15.99279927435232	15.10985732575602	17.424890243220993
Protein digestion and absorption	17.9951279046112	0.0	0.0	0.0	0.0	0.0	0.0	17.898316376264646	0.0	0.0	0.0	18.26789116244688	0.0	0.0	0.0	0.0	0.0	18.049939392444312	17.201427951650903	17.50552700596784	0.0	0.0	17.66830875204982	0.0	0.0	17.58834787854966	0.0	0.0	0.0	16.6230155250295	17.512100596866276	0.0	16.20534414075164	17.751410111473863	17.10591261815233	17.438934618775825	17.4251917238658	17.14380719949638	16.90335495591319	17.69737659185718	15.31914537597503	15.62287234962126	16.72581738280669	16.37009559337096	15.146351643492245	15.742756042681336	15.16323711520305	15.368695553350518	15.677758624135596	15.437147124154283	15.077324248968527	15.709689144703688	15.304378960737388	15.432295636862152	15.063744447887688	15.412306713102844	15.133671398387522	15.012581876172714	14.998857199381687	15.092401287218745	15.235756319947791	15.041947741086133	14.928458502290736	15.14439692863087
Purine metabolism	18.37601429436056	18.619025037849102	22.463537407358658	22.880430142908086	20.365904444811335	20.811677825594675	19.35852034572056	25.388727184182965	19.186885258808257	0.0	0.0	23.315736332135227	19.473641395601188	25.11011998294438	0.0	23.735153971146143	19.888923681772837	18.364369174449035	17.342719488995836	17.758046361204926	20.478097397410767	19.177177523031553	19.28904899263559	17.967897950235606	19.168497886245863	18.624925040334944	18.34451393207759	19.272586185093925	19.641078610084353	18.258913550258935	18.82606742286976	18.293982601435253	16.81207425989698	17.70026690700405	16.33968088422468	17.39504920416525	17.049320558457882	17.145238799251814	16.709746457372717	16.61036518572101	15.049438039259972	15.537466569661483	15.91565168575485	16.210556845832066	15.117959976636559	15.413526895500546	15.31304950488953	15.158264859922296	15.393407983249633	15.173751902910102	14.915955177896345	15.376427640979523	15.230508441480003	15.122843325046706	14.931804665095605	14.876548886697078	14.86870339547764	14.916052063309705	14.819348572789666	14.849268105368697	14.806071427314325	14.920669857720524	14.914879356257604	14.84600828800215
Pyrimidine metabolism	18.645759750879844	19.02586459052876	21.651698701064205	24.805667119000844	20.540480175761886	20.668696789875565	19.017446138742198	25.02100240405765	19.619672259363263	23.38247113560557	23.208967607960222	24.422315123594196	19.35624088282947	22.84541185550891	0.0	23.367429191020825	20.903735411618957	19.49533596615519	17.678544052927837	18.01955346879259	21.156538595200036	19.67140846286591	19.238938690619488	17.796033075926196	19.344013352049863	18.783707702677194	18.337076844335417	19.345395249316095	19.742305807457438	18.6075357111923	18.874707008011523	18.157564869293925	16.908803598639764	17.68991533346375	16.235215046399833	17.35779557224529	16.999473299861958	17.539810495482275	16.56028085548768	16.71308707034023	15.064802315768919	15.494915984188637	15.827210914938975	16.158326665299203	15.121771921097025	15.395690325343036	15.20728470575502	15.045937803819395	15.436460570432	15.187023741428668	14.920315058543997	15.30468274591515	15.226532486944157	15.200345857108474	14.930224986126763	14.884898700031858	14.854835214838676	14.897182825192722	14.848334368496108	14.856708300554082	14.786322886499095	14.955936779297863	14.887573910531469	14.860050711714951
Pyruvate metabolism	18.645205931230834	19.01254332466365	21.79313577983504	23.24599182475837	20.638677116468397	21.358646156289623	20.592611760653426	21.425391266094493	20.405082257421313	0.0	23.715904079621087	23.495656795665024	19.51919757531391	22.63913856160988	0.0	25.18243119245152	19.942450836714098	19.290258416976158	17.56833752697109	17.95069620765301	21.325715680180185	20.151567967423066	19.192953883803558	18.794816623521633	19.779575432687626	18.730069699057314	18.45043990108785	19.131916393632334	19.161814783322566	18.06530583376286	18.40681840738095	17.993736733713977	17.049407569513388	17.40313146369898	16.587498743010045	17.47415606708419	17.18802551476746	17.403564821567333	16.64827043461378	17.032828362474532	15.143209867858513	15.594979282126912	16.008862276616743	16.35633049919681	15.150942601009634	15.55204753830033	15.413504268708422	15.24048211353341	15.44043588126783	15.179411683007165	14.884144561342227	15.368147271292562	15.274693721088722	15.111611490088885	14.871727725480055	14.821242236929983	14.796516290276998	14.908970862383986	14.80775601408409	14.85059197036053	14.751629524838116	14.857398590173947	14.928328306323822	14.845264246345154
RNA degradation	16.935969825013768	0.0	0.0	0.0	0.0	0.0	18.404224300477864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.84510630315749	16.465976917019553	17.10603742343355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.971106502144924	18.66798432571486	0.0	0.0	19.15140126194732	0.0	16.0248506292158	17.042006087983122	18.236757107187717	16.608590430389185	16.413013456082997	16.738980170209793	16.082802852879897	15.625378459094284	15.560686314841771	16.128707810494166	15.300707822322467	16.296470004887663	15.065117190394425	15.08994456972666	15.796666519674304	16.11096422840469	15.329655211141377	15.924719438035762	16.41980364588911	15.751459272145476	15.459757560687207	15.641174654003985	15.47861180400302	15.52269276283224	15.256585763772394	15.37419725655341	15.370162779566694	15.46003430396487	15.849150398540257	15.259148649310864
RNA transport	17.522892106621544	21.024250196680732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.171835596044748	0.0	17.159736804073884	19.76404454322922	0.0	0.0	17.320477204460182	17.252325861376175	18.39677795103035	0.0	17.277677718605712	0.0	0.0	16.09707555675492	17.144070791138926	0.0	17.599472435586772	16.362856982116323	0.0	17.131062044765315	16.85439290000314	17.209946960491568	16.864978685538517	15.079387857732566	15.469070149403592	16.09668321466572	15.800231475868847	15.474738088568209	15.219192999128607	15.24240412715836	15.181942986362815	15.809743430336695	15.47913533283288	15.23940312068728	15.551257843235717	15.57741983746066	15.379369457398635	15.648031221569417	15.446491879343267	15.372559379197249	15.564065941068238	15.563588366124566	15.233353909087642	15.3737968257749	15.841270644871313	15.694918155178916	14.850307342234718
Riboflavin metabolism	18.99446814160225	18.21215790615139	0.0	0.0	0.0	0.0	19.461483032868987	0.0	0.0	17.921915959968473	0.0	0.0	21.200739578521425	0.0	0.0	0.0	0.0	17.01290592104846	17.333153648902773	17.89389084638985	0.0	21.18678817887339	0.0	20.376846499454714	20.779943476506496	17.64917836477212	18.918765817141495	0.0	18.918541417017583	17.569064205930733	19.33244999820033	19.376563968764394	18.09839024632749	17.845892599755615	16.17221391879778	17.809868244476295	17.909388642956692	18.799642306434308	17.83170060152126	17.47949256675088	15.73007916000435	15.451585703426055	15.930401581061336	16.200248263713597	15.305266940172718	16.188609472453756	15.492890767643667	15.514280299327748	15.924424806780706	15.895100152224494	15.513809646953762	16.07996213505899	16.134557375132587	15.526776406827933	15.451717830966851	15.28703731399354	15.35266462082332	15.343600536083308	15.221125054598637	15.311081731087	15.127185558797944	15.415919570947636	15.630149372744889	15.313181364114547
Ribosome biogenesis in eukaryotes	17.522892106621544	21.024250196680732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.171835596044748	0.0	17.159736804073884	19.76404454322922	0.0	0.0	17.320477204460182	17.252325861376175	18.39677795103035	0.0	17.277677718605712	0.0	0.0	16.09707555675492	17.144070791138926	0.0	17.599472435586772	16.362856982116323	0.0	17.131062044765315	16.85439290000314	17.209946960491568	16.864978685538517	15.079387857732566	15.469070149403592	16.09668321466572	15.800231475868847	15.474738088568209	15.219192999128607	15.24240412715836	15.181942986362815	15.809743430336695	15.47913533283288	15.23940312068728	15.551257843235717	15.57741983746066	15.379369457398635	15.648031221569417	15.446491879343267	15.372559379197249	15.564065941068238	15.563588366124566	15.233353909087642	15.3737968257749	15.841270644871313	15.694918155178916	14.850307342234718
Salivary secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.56617752422918	0.0	0.0	16.259473270625886	16.635827420027514	0.0	0.0	17.515269300117314	17.005836619791996	15.157463861065242	0.0	18.651905754775626	0.0
Secondary bile acid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.171063014115898	0.0	0.0	0.0	16.361286926823716	17.964237576490383	0.0	16.674187827771895	15.420348760385094	14.631150995645505	13.679168204444803	15.148892994933238	14.881345406116393	14.005374783770272	13.760955268283299	13.34058655928755	13.67942878775376	13.647513437705928	13.644844499535356	13.802886262091787	13.522856813909106	13.721386092778417	14.17780811216028	13.772899833546628
Selenocompound metabolism	19.02624043932414	19.583170591219453	0.0	0.0	20.208488042501255	0.0	19.34816425036962	0.0	21.65942825761822	0.0	0.0	21.886242349001076	20.00159238087319	21.686199059475893	0.0	0.0	21.135249280595033	18.794709267370553	17.766629683009597	17.75178461968335	21.31764663961431	21.660185456884935	19.584038124985028	18.186616458369908	18.752521217779563	17.873425865559142	18.720929627642192	19.302272307561655	19.98421309503413	18.313419104033898	18.488178458438732	16.49986683863714	16.661546807650833	17.270009978814613	16.345950202786184	17.025565480791577	16.46087178008935	17.38584706818659	16.409801373570517	15.896784466900874	14.537845098505679	14.890315671298417	15.719071113117678	15.789274348047977	14.585356933843213	14.733460969483136	14.860014004650335	14.643793821996418	15.079896482705713	14.900863039378498	14.683097636076406	14.875623201069724	14.796470343360227	14.860849764394455	14.672284964764433	14.80997599713372	14.764715152234238	14.75793675266308	14.748221442444354	14.65535015829469	14.733427521169721	14.726866454472532	14.706705355288754	14.647017067090152
